,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
111,客家人-澳门代购,澳门其他,female,Lv.14,39,219,2357,2018-12-27 19:01:00,2019-03-20 02:16:50,feed,天使回货特价‼️💰115💥👼▪️Curel珂润浸润补水乳液断货好久花王Curel珂润浸润补水乳液专门为敏感肌肤设计的护肤品，日本销量No.1👑敏感肌肤品牌💪🏻能从根本改善干燥性敏感肌肤，🌻95%亚洲女性使用后得到明显改善👏🏻弱酸性，无添加任何香料、着色、酒精等、🍀可以安全绿​展开全文c,4321915692808364,0,0,0
112,于少泽-,四川成都,male,Lv.36,294,7800,57,2018-12-27 19:01:00,2019-03-20 02:17:11,feed,推荐大家我自己平常的护肤步骤和一些常用的产品〰️​,4321904879824799,1,12,11
113,志博Jerome,海外,male,Lv.31,239,894,116,2018-12-27 18:18:00,2019-03-20 02:17:19,feed,实况干燥肌，测评待续。Ettusais突转Curel🌛夜的安眠汤#Curel##saborino早安面膜##Saborino晚安面膜#​,4321900656464119,0,0,0
114,大毛毛日代,海外日本,female,Lv.26,300,183,766,2018-12-27 18:01:00,2019-03-20 02:17:29,feed,国内现货！！珂润水乳、珂润的产品非常好用，且平价‼️专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样💧抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用后得到明显改善。​展开全文c,4321899586468691,0,0,0
115,小骏马韩泰代购,海外,male,Lv.4,16,120,540,2018-12-27 17:57:00,2019-03-20 02:17:38,feed,💰98（性价比超级高）花王curel珂润保湿泡沫洗面奶弱酸性无香料无着色敏感肌可用！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净的,4321879021734358,0,0,0
116,萌齐齐1990,海外日本,female,Lv.14,177,79,509,2018-12-27 16:35:00,2019-03-20 02:17:40,feed,Q酱Curel珂润面霜。日本连续3年cosme大赏面霜第一位👑cosme评分最高的一款产品，成分在日系面霜中算最简洁的，O网页链接美容#,4321863498354846,0,0,0
117,海淘省钱快报,no location,male,Lv.41,94,145029,33104,2018-12-27 15:33:00,2019-03-20 02:18:49,feed,Takeya【日本多庆屋年末敏感肌护肤专场，2件8.9折，可免邮中国，收珂润、第一三共、Minon】详情戳：O网页链接敏感肌冬日护肤福音来啦~日本仓这次精选的敏感肌药妆有大家熟悉的珂润、Minon这次也加入了~还有第一三共的美白面膜，可以一起收！购买戳：O网页链接​展开全文c,4321861481604639,1,0,1
118,zb9ltfx,海外,female,Lv.4,1399,70,3,2018-12-27 15:25:00,2019-03-20 02:18:52,feed,日本Curel珂润润浸保湿滋养面霜40g干燥性敏感肌日本cosme大賞面霜第一位这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品,4321847900373120,0,0,0
119,经济独立才有话语权,浙江温州,female,Lv.34,1873,2026,5494,2018-12-27 14:31:00,2019-03-20 02:18:55,feed,"6.6折,日本Curel珂润浸润保湿面霜40gO网页链接",4321841873483425,0,0,0
120,落也生,浙江杭州,female,Lv.14,13,22,662,2018-12-27 14:07:00,2019-03-20 02:18:59,feed,"日本curel花王珂润面霜润柯冬季补水cruel保湿柯润滋润女正品40g🎅【在售价】119元【抢购价】119元【下单链接】O网页链接---------------------复制这条信息,🎵G4ywbLhl5NW💲,打开【手机淘宝】即可购买下单冬季锁水力度不错",4321834512507972,0,0,0
121,Fawziya瑶在日本,海外日本,female,Lv.48,364,24530,18840,2018-12-27 13:38:00,2019-03-20 02:19:01,feed,嘉娜宝TWANYESTHETUDELUXUE奢华粉底粉霜春夏款30gcurel泡沫洗面奶资生堂唇膏,4321833718836433,0,0,0
122,MONOGRAMLVO,海外其他,female,Lv.41,128,183,16218,2018-12-27 13:35:00,2019-03-20 02:19:04,feed,最近才给自己升级用curel，以前我可都是用肌研的[皱眉]​,4321825296847534,0,8,0
123,汤柏伦的妈妈,安徽宿州,female,Lv.9,105,131,1762,2018-12-27 13:01:00,2019-03-20 02:19:07,feed,日本CUREL珂润水乳霜洗面奶（敏感肌干性肌肤专用）💚CUREL珂润是日本花王旗下专为敏感肌设计的品牌，无香料、无酒精！弱酸性配方滋润保护肌肤，能让皮肤高保湿，同时无刺激皮肤，365日天天调理，让保湿因子深入到皮下角质层，增强对外部环境对皮肤的刺激。清雅的香味，无色素，无刺激，让皮肤保持​展开全文c,4321803801761952,0,1,0
124,你妹不是骂人,河南郑州,female,Lv.14,47,105,469,2018-12-27 11:36:00,2019-03-20 02:19:16,feed,日本花王Curel珂润温和浸润保湿补水乳液*敏感肌专用120ml😘配合滋润保湿成分[浸透保湿功能性神经酰胺、桉树提取物]能够更深层的渗透至整个角质层。并形成保护膜抵抗外部刺激、满满的润泽感调整肌肤水分平衡、平滑肌肤纹理💃🏻消炎剂配合。防止肌肤变粗糙。渗透力强非常容易吸收，轻盈的滋润保​展开全文c,4321792119814671,0,0,0
125,樱桃妈香港GoGoGo,no location,female,Lv.38,2299,10580,10037,2018-12-27 10:49:00,2019-03-20 02:19:19,feed,Curel珂润保湿滋养面霜40g日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。性敏感肌专用‼️,4321787502605288,0,2,0
126,石石直播日韩代购,山东,female,Lv.9,161,186,2568,2018-12-27 10:31:00,2019-03-20 02:19:22,feed,✈️日本🇯🇵直播🀄️日本🇯🇵CUREL珂润水乳CUREL珂润是日本花王旗下专为敏感肌设计的品牌，弱酸性配方滋润保护肌肤，能让皮肤高保湿，同时无刺激皮肤，365日天天调理，让保湿因子深入到皮下角质层，增强对外部环境对皮肤的刺激。清雅的香味...,4321770620764173,0,0,0
127,___________陌路人,其他,female,Lv.14,338,149,707,2018-12-27 09:24:00,2019-03-20 02:19:27,feed,花王珂润面霜40g，它拿下17年cosme面霜类第一（高端部门），第1️⃣名珂润，第2️⃣名polaapex，第3️⃣名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜。花王旗下的药妆品牌🏅为敏感干燥肌而生的品牌。弱酸性配，🏵日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～​展开全文c,4321767562943401,0,0,0
128,YIIMIKOO,陕西西安,female,Lv.4,73,1930,1060,2018-12-27 09:12:00,2019-03-20 02:19:29,feed,奕咪蔻～现货curel珂润乳性价比之王!!适合混合偏油肌肤使用水感清爽，II号较滋润型，适合中性肌肤或者混合偏油肌肤秋冬使用使用感水润，促进保湿成分抵御外部刺激，保持肌肤水润柔嫩搭配乳液使用防止肌肤粗燥滋润肌肤，易吸收酸性、无香料、无色素、不含酒精（未添加药用酒精）​,4321762508110393,0,0,0
129,网红爆款批发玉玉,广东深圳,female,Lv.4,148,8,107,2018-12-27 08:52:00,2019-03-20 02:19:32,feed,#双11不差钱#，我在闲鱼发布了【正品日本花王Curel珂润润浸保湿滋养面霜40g锁水补水】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321675626959431,0,0,1
130,大头宝贝423HK,广东,female,Lv.48,629,3061,30527,2018-12-27 03:07:00,2019-03-20 02:19:36,feed,KaoCurel珂润保湿面霜40g💰180干燥性敏感肌不孤独‼️日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜​展开全文c,4321606102487001,0,0,0
131,暖暖好物,山东菏泽,female,Lv.2,89,45,3907,2018-12-26 22:30:00,2019-03-20 02:19:40,feed,日本花王curel珂润洗面奶温和泡沫女柯润深层清洁cruel敏感肌肤【10元券】微博专享限时领券,4321605251756628,0,0,0
132,pinky香港代购很靠谱,香港,female,Lv.29,686,39987,25581,2018-12-26 22:27:00,2019-03-20 02:19:45,feed,KaoCurel珂润保湿面霜40g💰180干燥性敏感肌不孤独‼️日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜​展开全文c,4321576151809113,0,0,0
133,日本代购-77的日代小铺,其他,female,Lv.14,460,6062,994,2018-12-26 20:31:00,2019-03-20 02:19:48,feed,🇯🇵花王curel珂润保湿泡沫洗面奶，弱酸性，🈚️无香料无着色敏感肌可用❗️超丰富细腻的泡沫☁️，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。感觉每个毛孔都被洗的干干净净的​展开全文c,4321551714621384,0,0,0
134,女闲人的猫,其他,female,Lv.43,2309,13595,2798,2018-12-26 18:54:00,2019-03-20 02:19:50,feed,护肤丨手头囤货与2019年不再入list✖️:🍎面霜只回购Curel1-2个✔️白金/Darphin/斐礼康（已转赠）/绯缎膏/杂七杂八🍎面精华✖️后秘贴/双萃/娇韵诗瘦脸/一堆杜克/雪花秀人参/理肤泉/杂七杂八🍎面油✖️Haba/SarahChapman(不知过期没)/KateSomerville🍎化妆水​展开全文c,4321550150241356,3,10,24
135,kuma_日本代購,海外其他,female,Lv.40,324,1960,15611,2018-12-26 18:48:00,2019-03-20 02:19:54,feed,珂润2号水+乳液！一年四季最好用的就是2号水+乳了对润珂的东西现在无限好感Curel珂润水乳孕妇敏感肌专用！质地清透，上脸很快就被吸收了，很保湿，但是又完全不会油腻。换季和敏感期用最合适不过了。肌肤干燥，起皮的时候用它，最是不错了。它家的面霜是无数好评。这个是水乳也是真心很不错的，保湿​展开全文c,4321539594154594,0,0,0
136,kuma_日本代購,海外其他,female,Lv.40,324,1960,15611,2018-12-26 18:06:00,2019-03-20 02:19:57,feed,珂润面霜怪不得珂润面霜最近这么火！它拿下17年cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g,4321539417541207,0,0,0
137,枫弥69,黑龙江哈尔滨,female,Lv.33,274,1063,2991,2018-12-26 18:05:00,2019-03-20 02:20:45,feed,❤️现货❤️日本珂润高保湿面霜花王旗下的珂润CUREL珂润保湿高面霜日本cosme大赏面霜部门第一，为敏感干燥肌而生的品牌，。弱酸性配方，日本皮肤科医生推荐的面霜，尤其适合干燥敏感皮肤，干燥敏感皮肤，干燥敏感皮肤。这牌子是出了名的好用，明星产品一大堆。​,4321538159294576,0,0,0
138,健俪百货,福建,female,Lv.4,122,27,56,2018-12-26 18:00:00,2019-03-20 02:21:07,feed,🇯🇵Curel珂潤去角質啫喱必备必备，否则用再好更昂贵化妆品也白搭，curel去角质啫喱🎉🎉🎉脸上死皮不清除干净怎么可能好好的吸收各种護膚品❗️一周两次的去死皮是非常重要的功课，cosme大赏🌟纯天然无着色无防腐剂。只要轻轻按摩30秒，然后洗掉即可。周使用1-2回，即可实现如鸡蛋般光滑​展开全文c,4321538138550522,0,0,0
139,大昱儿日本直送,no location,female,Lv.47,80,56829,30210,2018-12-26 18:00:00,2019-03-20 02:21:28,feed,现货清仓第一批价格已经设置好啦真的是低到吐血这个价格🐟不敢再看第二遍哈哈哈来囤货吧！spa碳酸面膜/ks系列/黛珂/curel/城野医生/mamakids/rafra系列/fab系列/fracora系列/晓姿系列/naturaglace系列/ipsa系列/怡丽丝尔系列...🍒​,4321535487590427,0,13,5
140,阿伊8899,其他,female,Lv.4,2,50,264,2018-12-26 17:50:00,2019-03-20 02:21:50,feed,🇯🇵花王珂润面霜40g，它拿下17年cosme面霜类第一（高端部门），第1️⃣名珂润，第2️⃣名polaapex，第3️⃣名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜。花王旗下的药妆品牌🏅为敏感干燥肌而生的品牌。弱酸性配，🏵日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油​展开全文c,4321527057023924,0,0,0
141,miltea,广东广州,female,Lv.41,666,1636,5811,2018-12-26 17:16:00,2019-03-20 02:22:11,feed,#每日妆容打卡#水前精华|雪花秀润燥精华化妆水|HABAVCLotion精华|Clarins恒润保湿精华面霜|Curel保湿面霜眼霜|pro-x肌源活颜眼霜防晒|Lancome柔皙轻透防晒露（aquagel）SPF50PA+++妆前|cledepeau钻光隔离粉霜|impressgranmula极致环采粉霜ocb,4321526839446690,0,0,0
142,阿伊8899,其他,female,Lv.4,2,50,264,2018-12-26 17:15:00,2019-03-20 02:22:32,feed,推荐给敏感肌们！🇯🇵日本curel珂润保湿泡沫洗面奶150ml，挤出来全是泡泡哦～敏感肌干燥肌推荐！弱酸性，🙅无香料、无着色✔️超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，打出的是立体的泡泡，基本无味，用起来非常清爽，很舒服。感觉每个毛孔都​展开全文c,4321526557259515,0,0,0
143,阿伊8899,其他,female,Lv.4,2,50,264,2018-12-26 17:14:00,2019-03-20 02:22:52,feed,敏感肌福音烂脸必备！🇯🇵curel珂润水乳，性价比之王。强烈推荐，其实珂润的产品非常好用，且平价‼️专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样💧抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量​展开全文c,4321526205124509,0,0,0
144,爽家日货,广东,female,Lv.9,173,84,736,2018-12-26 17:13:00,2019-03-20 02:23:27,feed,品名＝珂润洁面批发＝10起72元包邮🉐零售＝75元花王curel珂润保湿泡沫洗面奶弱酸性无香料无着色敏感肌可用！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡...,4321504302587082,0,0,0
145,香港代購購購gogogo,香港,female,Lv.41,523,5045,3761,2018-12-26 15:46:00,2019-03-20 02:23:48,feed,「包郵！RMB95/支」花王curel珂润保湿泡沫洗面奶150ml。弱酸性无香料无着色敏感肌可用！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服，每个毛孔都被洗的干干净净的。​展开全文c,4321497260676537,0,2,0
146,可可小妞0089,福建福州,female,Lv.36,60,9487,9568,2018-12-26 15:18:00,2019-03-20 02:24:10,feed,Curel珂润面霜日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。​,4321486200713177,0,0,0
147,韩妆代购一手推荐小丸子,浙江宁波,male,Lv.14,370,124,310,2018-12-26 14:34:00,2019-03-20 02:24:31,feed,🚩珂润水乳，产品非常好用，且平价‼️专门针对敏感肌，干燥肌，用过的都说好！质地偏薄，用完皮肤像喝饱了水一样💧抗衰，消炎，滋润，让你从根本上解决皮肤问题。它是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，95%亚洲女性使用后得到明显改善。,4321485449248551,0,0,0
148,大头宝贝423HK,广东,female,Lv.48,629,3061,30527,2018-12-26 14:31:00,2019-03-20 02:24:53,feed,花王curel珂润保湿泡沫洗面奶150ml，推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐,4321479850106023,0,0,0
149,大头宝贝423HK,广东,female,Lv.48,629,3061,30527,2018-12-26 14:09:00,2019-03-20 02:25:11,feed,️Curel珂润润浸保湿滋养面霜40g用了你会感动到流泪的面霜！日本Curel珂润润浸保湿滋养面霜40g干燥性敏感肌日本cosme大賞面霜第一位这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤​展开全文c,4321477711098172,0,0,0
150,vicky香港美妆店,no location,female,Lv.48,492,52369,19906,2018-12-26 14:00:00,2019-03-20 02:25:30,feed,欧舒丹护手霜，curel面霜140一个，卡西欧手表，资生堂防晒，雅诗兰黛套装，ipsa流金水，遮瑕膏，美体小铺生姜洗发，大优惠Dr.Ci.Labo/城野医生毛孔对策爽肤水100ml只需89一瓶，freeplus水乳一套只需268,4321471767468558,0,0,0
151,YIIMIKOO女王,陕西西安,female,Lv.31,407,663,3672,2018-12-26 13:37:00,2019-03-20 02:25:49,feed,奕咪蔻～现货日本Curel珂润保湿滋养面霜40g🍒日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。性敏感​展开全文c,4321462259547128,0,0,1
152,YIIMIKOO女王,陕西西安,female,Lv.31,407,663,3672,2018-12-26 12:59:00,2019-03-20 02:26:08,feed,奕咪蔻～现货120ml🉐皮肤很容易过敏，推荐这个👍日本花王curel珂润乳液，这款乳液虽然稀薄但抹开后水润感十足吸收很快保湿度非常赞不亏整个系列都是为干燥敏感肌肤所研发！🎎适合易过敏或正在过敏的人群包括肌肤比较脆弱有红血丝的偏干人群都可以使用！吸收后肤感细腻柔滑毫无油腻感~12​展开全文c,4321462238543916,0,0,0
153,世勋小少爷罒v罒,海外,male,Lv.48,86,19911,58565,2018-12-26 12:59:00,2019-03-20 02:26:28,feed,珂润水乳，非常实惠，敏感肌最佳选择。水一共有三款150ml，Ⅰ号清爽、Ⅱ号滋润、Ⅲ号超滋润，乳液就一款120ml珂润是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，能从根本改善干燥性敏感肌肤，95%亚洲女性使用后得到明显改善，秋冬天Ⅱ号水刚好！,4321461009342685,0,0,0
154,LegendLee小李----原LJ正点美货,四川成都,male,Lv.46,428,15642,3614,2018-12-26 12:54:00,2019-03-20 02:26:43,feed,curel珂润乳液，108一个包邮KAO/花王珂润CUREL,4321456336555740,1,0,0
155,小妹靓妞小铺,安徽,female,Lv.9,134,185,1878,2018-12-26 12:35:00,2019-03-20 02:27:02,feed,【Curel珂润面霜40g】是那种平价但是贵妇都夸好的面霜，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。2南京·南京航空航天大学明故宫校区,4321444059752791,0,0,0
156,小珍hk代购,广东深圳,female,Lv.36,211,1094,15339,2018-12-26 11:46:00,2019-03-20 02:29:32,feed,180包邮，日本好用の面霜推荐Curel珂润平价、但是贵妇都夸好的面霜，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，适合换季，便宜又好用的面霜，保湿性超好,4321443565745719,0,0,0
157,大阪志熊药妆日本桥店,海外,male,Lv.12,200,53,92,2018-12-26 11:44:00,2019-03-20 02:29:53,feed,Curel珂润是花王旗下专门针对干燥敏感肌人群研制的一款护肤品品牌再不给肌肤带来刺激的同时能够全面呵护干燥肌肤！别看它不属于专柜大牌护肤品牌但人家在药妆店里的人气可是无人能比尤其在秋冬干燥季节它可是敏感肌女生的大救星！看看Curel有哪些护肤好物吧！2日本·大阪,4321423105156735,0,0,1
158,香港卡萊美小員工,香港其他,female,Lv.9,55,1408,1099,2018-12-26 10:23:00,2019-03-20 02:30:14,feed,日本好用の面霜推荐Curel珂润平价、但是贵妇都夸好的面霜，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，适合换季，便宜又好用的面霜，保湿性超好2香港特别行政区·柴湾,4321417103224429,0,1,2
159,石石直播日韩代购,山东,female,Lv.9,161,186,2568,2018-12-26 09:59:00,2019-03-20 02:30:41,feed,周日✈️🇯🇵采购🇯🇵日本Curel珂润润浸保湿滋养面霜40g干燥性敏感肌专用‼️日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对...,4321416138878214,0,0,0
160,如意吃货小当家,其他,female,Lv.31,2723,7785,9165,2018-12-26 09:55:00,2019-03-20 02:31:02,feed,圣诞愿望是和好闺蜜去迪士尼看烟火、门票网上都已经订好啦、平安夜就粗发去上海！愿新的一年所有的朋友都幸福健康日进斗金[噢耶]Bestwishforyou圣诞快乐朋友们，么么哒祝愿你天天开心粉丝多多红红火火@可可星情@花神庙的司花小童@恋上你的倾世容颜@Curel珂润评论配图,4321381208055723,0,0,0
161,美妆护肤之米妮麻麻,江苏,female,Lv.14,421,61342,1449,2018-12-21 17:00:00,2019-03-20 02:31:22,feed,#美妆护肤#珂润面霜、夏天可以用的cosme面霜类（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻#珂润润浸保湿护体乳霜#​,4321264354560312,0,0,0
162,海兵淘客网,广东,female,Lv.9,222,48,3621,2018-12-25 23:52:00,2019-03-20 02:31:43,feed,Barpa日本Curel珂润润浸保湿柔和乳液120ml干燥敏感肌用保湿补水#年底扫货节#【原】109.80【现】106.8【下】【3元券】微博专享限时领券,4321244541479632,0,0,0
163,栋宝娘日本GO,上海闵行区,female,Lv.47,876,17397,130485,2018-12-25 22:34:00,2019-03-20 02:32:00,feed,日本花王Curel珂润温和浸润保湿补水乳液*敏感肌专用120ml😘配合滋润保湿成分[浸透保湿功能性神经酰胺、🐳桉树提取物]能够更深层的渗透至整个角质层。🌷并形成保护膜抵抗外部刺激、🌹满满的润泽感调整肌肤水分平衡、平滑肌肤纹理🍎。消炎剂配合。🌹防止肌肤变粗糙。渗透力强非常容易吸收​展开全文c,4321242578132486,0,0,0
164,用户6610156085,广东,male,Lv.4,46,5,101,2018-12-25 22:26:00,2019-03-20 02:32:19,feed,日本原装进口Curel/珂润润浸保湿温和防晒乳SPF50+60ml，日本原装进口Curel/珂润润浸保湿温和防晒乳SPF50+60mlO网页链接,4321235196837272,0,0,0
165,爱购券儿网站创始人,北京东城区,female,Lv.9,61,175,33756,2018-12-25 21:56:00,2019-03-20 02:32:40,feed,券儿库：O网页链接官方QQ群：8093589199.9包邮：O网页链接母婴：O网页链接女装：O网页链接男装：O网页链接整点抢：O网页链接人气榜：O网页链接Barpa日本Curel珂润润浸保湿柔和乳液120ml干燥敏感肌用保湿补水​展开全文c,4321228711851074,0,0,0
166,香港代購購購gogogo,香港,female,Lv.41,523,5045,3761,2018-12-25 21:31:00,2019-03-20 02:33:05,feed,「包郵！RMB158/盒」Curel珂润高保湿面霜40g，日本cosme大赏面霜第一位！这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品。性敏感肌​展开全文c,4321227902222685,0,2,0
167,Emma王芯馨,上海浦东新区,female,Lv.13,2734,728,8604,2018-12-25 21:27:00,2019-03-20 02:33:26,feed,圣诞心愿期末英语考试考出好成绩@Curel珂润,4321214073716117,1,2,0
168,百里颜王,河南郑州,male,Lv.9,93,248,37,2018-12-21 17:00:00,2019-03-20 02:33:47,feed,Barpa日本Curel珂润润浸保湿柔和乳液120ml干燥敏感肌用保湿补水【3元券】微博专享限时领券,4321212752549215,0,0,0
169,用户6254637052,其他,female,Lv.4,45,8,237,2018-12-25 20:27:00,2019-03-20 02:34:08,feed,🌈飞日本🇯🇵接受预定敏感肌最佳选择：🇯🇵珂润curel水乳💰288、💎水一共有三款，Ⅰ号清爽、Ⅱ号滋润、Ⅲ号超滋润，乳液就一款珂润是日本花王研究室专门为敏感肌肤设计的护肤品，CUREL是日本销量No.1敏感肌肤品牌，能从根本改善干燥性敏感肌肤，95%亚洲女性使用后得到明显改善。,4321206880891639,0,0,0
170,西柚子Crazy,其他,female,Lv.44,636,62905,2420,2018-12-25 20:04:00,2019-03-20 02:34:22,feed,感觉今年最喜欢的面霜就是curel无疑，虽然一罐一个月不到就没了还是只有晚上用，敏感皮秋冬泛红的皮肤真的是爱死了！皮肤屏障明显觉得有在修复，用它的时候皮肤泛红好超多！皮肤变好超多！！不行了…用完囤货必须回购啊…今年性价比高的里面最喜欢的护肤品了！！神经酰胺排第三啊第三！那段时间都夸我​展开全文c,4321199753893752,2,35,58
171,张根硕是我男人Q,河南濮阳,female,Lv.9,366,73,536,2018-12-25 19:36:00,2019-03-20 02:34:43,feed,#双11不差钱#，我在闲鱼发布了【Curel花王珂润面霜40g深层润净保湿补水滋养…】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321196084462617,0,0,0
172,张根硕是我男人Q,河南濮阳,female,Lv.9,366,73,536,2018-12-25 19:21:00,2019-03-20 02:35:03,feed,#双11不差钱#，我在闲鱼发布了【Curel花王珂润面霜40g深层润净保湿补水滋养…】#闲鱼翻身#过大促！#退坑回血便宜出#O网页链接,4321195769280394,0,0,0
173,小佛搞特,北京海淀区,female,Lv.38,1020,21665,17844,2018-12-25 19:20:00,2019-03-20 02:35:34,feed,#圣诞季##佛的风花雪月#常年必备的两款身体乳。相比较起来更喜欢左边的Curel身体乳，滋润度更高，不粘身，无香味，很舒服很柔和。右边的资生堂是替代款，Curel不好买之后大量购入了这一种。说是无香的，但是略有一点薄荷味，用少量不够滋润，用多了吸收一般，会粘人。不过整体来说都属于价位合适，效​展开全文c,4321195631112405,0,0,0
174,晋江人-赖秋婷·三里人家股东,福建,female,Lv.34,540,16473,7547,2018-12-25 19:19:00,2019-03-20 02:35:55,feed,💮┆全场❽❽折curel珂润面霜过渡季节一定要用它，保湿又滋润，绝对不油腻，不糊脸，感觉水乳精华都被它封锁在肌肤里啦。一年四季都好用的单品~看看多少网红在用它！真心推荐！​,4321189214389316,0,0,0
175,123美妆店官博,no location,female,Lv.48,2641,54681,58803,2018-12-25 18:54:00,2019-03-20 02:36:14,feed,“双蛋”活动❾折秋冬必备curel珂润面霜过渡季节一定要用它，保湿又滋润，绝对不油腻，不糊脸，感觉水乳精华都被它封锁在肌肤里啦。一年四季都好用的单品~看看多少网红在用它！真心推荐！​,4321182146809098,0,1,0
