,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,Mid,Share,Comment,Good
65,茹茹酱靠谱日本代购,其他,female,Lv.46,618,10966,22248,2019-02-12 11:25:00,2019-03-20 11:38:39,feed,#日代推荐##靠谱日代#小箱子～Curel面霜，花王卫生巾，福袋，小林内衣清洗剂，凡尔赛面膜，大创粉扑清洗剂，CPB洗面奶，百优面霜，canmaken新款眼影……​,4338833379589554,0,0,0
66,朱小霸王,湖南湘潭,female,Lv.33,444,3521,658,2019-02-12 11:09:00,2019-03-20 11:39:01,feed,25号✈️日本好用の面霜推荐Curel珂润平价但是都夸好的面霜，成分在日系面霜中算最简洁的了，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，适合换季，便宜又好用的面霜，保湿性超好​,4338829194746759,0,0,0
67,哎呦喂d漂漂妈咪,江苏,female,Lv.14,339,314,4580,2019-02-12 10:50:00,2019-03-20 11:39:28,feed,#丑丑在首尔#💰158🌼换季最需要一款保湿不过敏的面霜！Curel珂润面霜40克、日本连续3年cosme大赏面霜第一位👑cosme评分最高的一款产品，成分在日系面霜中算最简洁的，修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱，皮薄有红血丝的人群一定要试试这款乳霜产​展开全文c,4338824420809180,0,0,0
68,ALaSo專業美妝小魔女,no location,female,Lv.42,365,73268,4400,2019-02-12 09:23:00,2019-03-20 11:39:46,feed,【８品牌88折】2/11-2/21EXCEL/AESOP/ORIGINS/shuuemura/Curel/Baija/阿舍乾麵/微熱山丘<單筆不限金額>​,4338802699068721,0,0, 1
69,小Q快乐222,北京,female,Lv.9,71,63,372,2019-02-12 09:12:00,2019-03-20 11:40:06,feed,#2019空瓶#No.12Curel卸妆啫喱用过好几只的卸妆产品，黏黏的啫喱，延展性一般，用量比较大，没有味道，挑不出大毛病来。八月份用了怡丽丝尔的眼霜之后，眼周和脸颊过敏脱皮，用珂润的卸妆啫喱一点刺激的感觉都没有，卸的干净又很温和，应该还是会回购的​,4338799917835463,0,0,0
70,大媛儿_eva,山东烟台,female,Lv.44,951,1775,13993,2019-02-12 09:11:00,2019-03-20 11:40:34,feed,💰175日本本土Curel珂润紫色保湿紧致抗老弹力滋润乳啫喱干燥肌面霜40g紫色抗老米面霜到货啦~保湿度更胜以前！同时还能紧致肌肤，简直不能再棒！！保湿抗皱于一体性价比炒鸡好！​,4338799544866348,0,0,0
71,心怡酱叻,湖南长沙,female,Lv.48,794,552,27705,2019-01-23 21:29:00,2019-03-20 11:41:02,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338777021349408,0,0,0
72,木村的伊藤香里,上海虹口区,female,Lv.25,217,48,10130,2019-01-23 21:29:00,2019-03-20 11:41:25,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338767549966923,0,0,0
73,贰叁事余味,其他,female,Lv.9,233,60,1103,2019-01-23 21:29:00,2019-03-20 11:41:45,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338741054898307,0,0,0
74,问题少女西凉,海外,female,Lv.43,298,253,4917,2019-01-23 21:29:00,2019-03-20 11:42:05,feed,码一个洗发水护手霜//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338708666590857,0,0,0
75,者患因啡咖一,广西桂林,female,Lv.43,314,353,9400,2019-01-23 21:29:00,2019-03-20 11:42:20,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338671614310453,0,0,0
76,一年长了十厘米的男神,重庆武隆县,female,Lv.9,251,70,284,2019-02-12 00:42:00,2019-03-20 11:42:25,feed,curel珂润保湿泡沫洗面奶推荐给敏感肌们～弱酸性，无香料无着色！超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，不油腻，很温和。打出的是立体的泡泡，味道很香，很好闻，用起来非常清爽，很舒服。非常适合干皮，敏感肌，推荐​​​​展开全文c,4338671354415703,0,0,0
77,外带小可不加冰,其他,female,Lv.35,201,209,127,2019-01-23 21:29:00,2019-03-20 11:42:29,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338671320703214,0,0,0
78,阿等不用等,海外美国,female,Lv.14,172,44,711,2019-01-23 21:29:00,2019-03-20 11:42:34,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338658351966337,0,0,0
79,deer鹿小迪,北京,female,Lv.9,251,60,26053,2019-01-23 21:29:00,2019-03-20 11:45:47,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338656116056210,0,0,0
80,御姐范的心比天高,福建宁德,female,Lv.9,804,116,990,2019-01-23 21:29:00,2019-03-20 11:46:10,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338655428977616,0,0,0
81,Vllesper,海外,female,Lv.9,276,179,173,2019-02-11 23:24:00,2019-03-20 11:46:34,feed,新年开工第一天开工大吉鸭～2019，决心从内到外改善皮肤状态💪第一步就是换掉之前的囤货买的NIVEA洁面，总感觉自己皮肤很差劲都是因为这个娃的锅夜间洁面换成了Farmacy的cleanbee低泡且起泡快，而且可以很快就冲干净！瞬间就对这个品牌的护肤好感🔝干皮究竟用不用晨间洁面？这还是个问题​展开全文c,4338651871839371,0,0, 2
82,玫瑰软糖贩售机,湖北,female,Lv.14,317,550,1578,2019-01-23 21:29:00,2019-03-20 11:46:56,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338648691785679,0,0,0
83,白璧微瑕_Kakakawaii,海外美国,female,Lv.9,590,170,2398,2019-01-23 21:29:00,2019-03-20 11:47:18,feed,//@功课菌:GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338647790432794,0,0,0
84,功课菌,其他,female,Lv.46,570,570369,11915,2019-01-23 21:29:00,2019-03-20 11:47:39,feed,GardenIdealSeries发油Bonica，Diptyque无花果沐浴露，L:ABruketLab有机沐浴露，Cane+Austin15%果酸身体乳，NobleIsle身体霜，凡士林身体乳，Byredo洗手液，Diptyque杏仁鲜奶护手霜，IslandBeeCo.护手霜，Moilip唇膏，CUREL润唇膏，Babycare棉柔巾,4338645692977824,17,0, 40
85,泽Q泽,陕西,male,Lv.9,67,134,1866,2019-02-11 22:33:00,2019-03-20 11:48:09,feed,珂润面霜、夏天可以用的cosme面霜类第一（高端部门）第一名珂润，第二名polaapex，第三名lamer。curel日本本土珂润面霜，珂润面霜高保湿面霜花王旗下的珂润，为敏感干燥肌而生的品牌。弱酸性配方，日本皮肤科医生推荐，尤其适合干燥敏感皮肤。奶油质地，清爽不油腻～40g​,4338638907386084,0,0,0
86,本-良品mini,no location,female,Lv.48,1971,24870,11719,2019-02-11 19:40:00,2019-03-20 11:48:31,feed,这个确实好用🇯🇵Curel珂润润浸保湿滋养面霜40g，日本cosme大赏面霜第一位👑这款乳霜是花王珂润系列中cosme评分最高的一款产品，成分在日系面霜中算最简洁的，对修复皮脂膜有非常好的功效，本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品，​展开全文c,4338595436715114,0,2,0
87,剪刀手兔,北京海淀区,female,Lv.46,524,758,52647,2019-02-11 19:28:00,2019-03-20 11:48:53,feed,#空瓶##Curel/珂润面霜#用一囤一，敏感肌的最爱，救命稻草，就是好用2个字没得说，烂脸必备！过敏泛红，找它就对！​,4338592468242721,0,2,0
88,铁人娜工作室,海外,female,Lv.32,27,6216,3961,2019-02-11 14:52:00,2019-03-20 11:49:15,feed,skii清莹露、skii神仙水、欧丽缇喷雾、lamer精粹水、curel面霜、天气丹面霜、belif面霜、娇韵诗颈霜、天气丹眼霜、资生堂悦薇眼霜、悦薇眼膜、花王眼罩、小林洗眼液、小红花眼药水、secriss隐形眼镜@化妆的草泥马@买买菌@功课菌@丸子安利菌@揉肉肉的柔柔@胖达panda桑@咩大娃,4338586650345115,0,0,0
89,欧尼Korea,黑龙江,female,Lv.14,147,170,1175,2019-02-11 18:33:00,2019-03-20 11:49:36,feed,Curel珂润润浸保湿面霜每次到了很快🈳了不知道今年是不是有更新了配方用起来感觉比去年用的好吸收轻薄很多触感有点像白色冰淇淋🍦很顺滑很好推开一年四季都好用完全不油腻保湿又滋润孕妇敏感肌都可以用​,4338578602010214,0,0, 1
90,_RealWai,海外,female,Lv.48,124,11145,536,2019-02-11 18:06:00,2019-03-20 11:49:58,feed,「一二月爱用」——est花样精灵水/HABA鲨烷美容油——noreva美白精华/sesderma白藜芦醇精华——Curel珂润保湿面霜——REDEARTH草本粉底液/Kanebo天使蜜粉饼——CLINIQUE倩碧雏菊腮红19blushpop——Charlottetilburyexaggereyes/ESPRIQUERD401——VISEE006/ESPRIQUEBR374/MOIR​展开全文c,4338571882628659,18,37, 45
91,小灰_乖,广东广州,female,Lv.41,507,554,8861,2019-02-11 13:17:00,2019-03-20 11:50:18,feed,终于等到美妆店初七开门，一遍遍扫荡货架，期间见一小哥，拿起doublewear再拿起sk2，惆怅。果然小哥开始问服务员，这是比较贵的对吧，哪个过敏的能用（小哥你可放下酒精类清洁产品吧），面霜还要分早晚？雪花秀是哪里的？国产的？再等了等，果然工科小哥是给自己32岁的夫人备情人节礼品。于是我开腔了​展开全文c,4338498976738432,0,1, 1
92,企鹅是卡卡啦,海外其他,female,Lv.26,171,893,486,2019-02-10 13:38:00,2019-03-20 11:50:37,feed,昨晚睡觉开了一夜加湿器房间湿度到了70%今天防晒改用curel过一阵还是有点痒和泛红但是要出门见人还是化了妆用了toofaced的妆前和addiction的粉底完妆后竟然不痒了addiction我用的03号比我肤色深一些颜色偏橘遮泛红效果非常好瞬间换回一张正常的脸感天动地,4338429381253114,0,4, 1
93,张茜茜cc,江苏,female,Lv.14,138,48,210,2019-02-10 22:43:00,2019-03-20 11:50:59,feed,Curel珂润爽肤水、面霜空瓶，珂润全系都很好用，没有特殊的香味，滋润度足够，强烈推荐，五星好评！个人感觉水＞洗面奶＝乳液＞面霜。水的质地非常清爽，保湿力足够，面霜适合外出，室内用鼻子会出油。​,4338279190809891,0,0,0
94,停不下的Cindy,云南昆明,female,Lv.28,569,478,1096,2019-02-10 21:49:00,2019-03-20 11:51:08,feed,一直想推荐大家一下日本Curel珂润保湿滋养面霜，但是一直懒啊，现在想想用过那么多东西，如果用过就过了，实在是浪费又可惜，如果能拿出来和大家一起分享一下心得体会，那就不算白白浪费哈哈哈哈，好东西本来就要和大家一起共享才有幸福的感觉啊，以后会时不时强迫自己到小红书上发笔记，一个是培养自​展开全文c,4338265571684726,0,0,0
95,种草小二,广东,female,Lv.9,75,1015646,3050,2019-02-10 19:07:00,2019-03-20 11:51:31,feed,发现有好多小娘子都在安利珂润家的水乳诶二酱去做了下功课，发现珂润（Curel）是日本花王旗下的子品牌，号称干、敏肤质的救星，贫民窟女孩都需要了解一下小红书上面有好多关于珂润水乳的好评，等有空二酱给各位小娘子做下测评叭~有干敏肤质的小娘子需要蹲ta家水乳的嘛？评论区扣1让二​展开全文c,4338224694156619,1,131, 71
96,润润润Keigo,其他,female,Lv.14,185,229,350,2019-02-09 23:32:00,2019-03-20 11:51:53,feed,想开始骂了，珂润卸妆凝露比我之前预设的还差。淡妆都卸不干净，这他妈能且仅能卸防晒是吗？？我就用了ITcosmeticsCC霜(其实就是个粉底)粉管光泽款，眼影腮红高光口红修容一概没用想着用curel就能卸干净吧，结果洗完澡出来一照镜子，卧槽满脸都是那种很小的珠光颗粒，特别是卡在毛孔里的那种，​展开全文c,4337929029083982,0,2,0
97,凡品札记,安徽亳州,male,Lv.4,18,8,23,2019-02-09 16:22:00,2019-03-20 11:52:13,feed,七号凡品2019年2月9日；推荐产品curel洗面奶；推荐理由；干燥敏感的皮肤该怎么挑洗面奶选他没错了。​​​,4337820950570550,0,0,0
98,双份奶盖加芋圆,山东,female,Lv.9,302,24,148,2019-02-09 15:19:00,2019-03-20 11:53:43,feed,之前在b站还是什么看到说日本人推荐的产品榜一榜二是珂润和muji真的是没错啊muji的那个滋润型敏感肌用的乳我空了一瓶了curel面霜前天牺牲了然后买了橘色瓶的水和清爽型的乳疯狂打call真的能用很久惹​,4337804983488435,0,0, 1
99,九久的爱心代购,其他,female,Lv.4,59,5,10,2019-02-09 15:17:00,2019-03-20 11:55:20,feed,换季必备👍敏感肌福音、烂脸必备【日本花王珂润curel水乳‼️】一款为干燥性敏感肌设计的低刺激性保湿水乳，高度保湿，含消炎成分，有效防止肌肤粗糙，皮肤易吸收～保湿防干燥💦，敏感肌干燥肌必备啊。孕妇也可用！水乳一套化妆水的质地清透，上脸很快就被吸收了，很保湿，但是又完全不会油腻。换​展开全文c,4337804403981714,0,0,0
100,BeautySearch,香港,female,Lv.9,78,38,142,2019-02-09 10:48:00,2019-03-20 11:55:42,feed,秋冬天氣乾燥身體經常感到痕癢難當Curél柔潤保濕沐浴露性質溫和全方位護理乾燥、泛紅及敏感肌膚加上保濕成份撃退痕癢肌膚不再乾燥！··歡迎瀏覽：O网页链接O网页链接‧‧‧CurélHongKong#curel##curelhk##柔潤保濕沐浴露##細胞間脂質Ceramide##乾燥性敏感肌膚#​展开全文c,4337736872148938,0,0,0
101,莲聿儿,海外日本,female,Lv.4,77,64,122,2019-02-08 23:40:00,2019-03-20 11:56:02,feed,好用到没话说的一套水乳，Curel是专为敏感肌所研发，采用弱酸性配方，跟肌肤的酸性很接近，所以刺激性非常低。它特别适合敏感肌，分为清爽和滋润可以选择，保湿补水效果没的说。2日本·东京​,4337568596392777,0,0,0
102,kevinlovett,其他,female,Lv.28,1779,855,9660,2019-02-08 15:56:00,2019-03-20 11:56:48,feed,日本Curel/珂润水乳套装正品补水保湿护肤化妆水滋润敏感肌干燥肌日本Curel/珂润水乳套装正品补水保湿护肤化妆水滋润敏感肌干燥肌​,4337451943936696,0,0,0
103,scyhqok,香港,female,Lv.9,50,1129,59,2019-02-08 08:36:00,2019-03-20 11:57:06,feed,#空瓶记#curel面霜我大干皮用着好舒胡且不油腻就是用着非常快冬天可以多囤几罐​,4337341218485927,0,0,0
104,Fanchengchenga,其他,female,Lv.4,2,19,49,2019-02-08 01:10:00,2019-03-20 11:57:25,feed,：推荐给敏感肌们！现货🇯🇵日本curel珂润保湿泡沫洗面奶150ml，挤出来全是泡泡哦～敏感肌干燥肌推荐！弱酸性，🙅无香料、无着色✔️超丰富细腻的泡沫，绝对是值得拥有的一款洁面产品。泡沫很绵密，用完脸上不紧绷，皮肤滑滑的，打出的是立体的泡泡，基本无味，用起来非常清爽，很舒服。感觉每个​展开全文c,4337229067007261,0,0,0
105,yoyo潘多拉小店,广东广州,female,Lv.44,2018,8443,48917,2019-02-08 00:11:00,2019-03-20 11:57:38,feed,现货！110一支！专柜Curel/珂润润浸保湿洗发水420ml滋润顺滑​,4337214005437997,0,0,0
106,青天大老爷给你们讲故事,北京东城区,female,Lv.42,1296,872,4673,2019-02-07 21:46:00,2019-03-20 11:57:59,feed,在东北的护肤routine：雪花秀珍雪乳液（做精华）＋purid精华油+资生堂盼丽眼霜+baremineralsbutterDrench面霜。身体用curel70g包装的那个霜。滋润度够的。非常喜欢雪花秀的这个系列，修复力非常好，厚敷几天乳液＋面霜，我已经可以正常上妆了。​,4337177708290404,0,2, 5
107,iam陶小7吖,天津宁河县,female,Lv.9,278,33,71,2019-02-07 21:15:00,2019-03-20 11:58:19,feed,换季必备👍敏感肌福音、烂脸必备【日本花王珂润curel水乳‼️】一款为干燥性敏感肌设计的低刺激性保湿水乳，高度保湿，含消炎成分，有效防止肌肤粗糙，皮肤易吸收～保湿防干燥💦，敏感肌干燥肌必备啊。孕妇也可用！水乳一套化妆水的质地清透，上脸很快...​​​,4337169835169316,0,0,0
108,小蓝鲸海淘拼单凑运费,江苏南京,female,Lv.33,596,1124,3788,2019-02-07 21:10:00,2019-03-20 11:58:34,feed,现货[爱心]日本花王Curel珂润保湿水乳套装，一款性价比超高的人气水乳，❗❗干燥敏感肌肤的大救星❗❗，补充神经酰胺，让肌肤喝饱水，无香料、弱酸性，全家都可以安心使用噢[玫瑰]。乳液轻盈不油腻，深层补水、渗透保湿，肌肤持久水润舒适​,4337168476745112,0,0,0
109,Amy-芳宝,福建,female,Lv.9,81,293,466,2019-02-07 21:08:00,2019-03-20 11:58:57,feed,有什么性价比特别高的护肤品值得推荐？随着时代的发展，越来越多的人有了护肤的意识，我觉得保养皮肤是一件很有必要的事情，因为一个健康光洁的皮肤不仅仅可以让你的颜值看起来更高，同时也反映了你的身体健康状态。虽然价格高的化妆品肯定是成分更加珍稀，但是它的使用效果不一定是适合你的。很多便​展开全文c,4337167951970554,0,0, 1
110,Pear_22,广东,female,Lv.4,105,61,390,2018-07-19 20:27:00,2019-03-20 11:59:16,feed,//@功课菌:【混合敏感】黛珂紫苏水、牛油果乳液，Albion健康水、渗透乳，IPSA流金水、自律乳，Elixir活颜水乳，CUREL水乳，Freeplus深水、爽乳，资生堂IBUKI水乳、新透白水、乳，欧珀莱臻白水乳，KOSE美白水乳，资生堂悦薇水乳，POLA黑BA水乳，WHOO华泫水、乳，黛珂白檀水乳，资生堂盼丽风姿水乳,4337150688591117,0,0,0
111,Yhsuuuuu,其他,female,Lv.9,65,542,62,2019-02-07 15:39:00,2019-03-20 11:59:37,feed,氨基酸洁面空瓶记👉之前还用过fancl（太久之前，包装丢了）使用感也是温和无刺激，价格稍微高一点。👉👉现在正在使用的至本洁面价格白菜，使用感好。👊氨基酸洁面，比较温和，不刺激皮肤使用后不会有假滑感，使用感完爆皂基洁面。✌Freeplus两款洁面基本上给人的感觉是相同的。但是硬瓶装​展开全文c,4337085274575658,0,0, 1
112,守护胖达兰,海外美国,female,Lv.45,172,539,4429,2015-04-16 11:47:00,2019-03-20 12:01:18,feed,//@功课坑:博文近江小熊粉瓶敏感肌防晒霜，资生堂艳阳夏温和款防晒霜，ANESSA婴儿防晒霜，安耐晒婴儿防晒霜，ORBIS透妍防晒隔离霜，Devita清爽玻尿酸防晒霜，雅漾自然防晒霜，花王Curel珂润润浸保湿防晒乳，资生堂艳阳夏温和防晒，Acseine敏感肌防晒隔离乳，,4337032605862995,0,0,0
113,我们都有烂牙,广东佛山,female,Lv.22,312,335,578,2019-02-07 00:05:00,2019-03-20 12:03:11,feed,听说是小红书保湿前三哦，试用了一盒，不错👍#好物推荐##空瓶记#@Curel珂润​,4336850237544305,0,0,0
114,栗山·,其他,female,Lv.30,378,304,115,2019-02-06 23:02:00,2019-03-20 12:03:35,feed,购物分享01期1⃣MIKIPLUM卸妆膏这个真的是近期最爱了！除了外形好看之外，闻起来有一股水蜜桃的味道！乳化之后涂在脸上就是水蜜桃本桃配上foreo洗脸仪卸妆卸得很干净～卸基本底妆完全ok，不过眼唇的卸妆力度不够。第一次买卸妆膏没有踩雷2⃣MIKIPLUM洗脸巾这个是被啊花种草​展开全文c,4336834483496334,0,17, 14
115,rikkiyi,上海,female,Lv.31,232,303,395,2019-02-06 20:10:00,2019-03-20 12:03:54,feed,空瓶1⃣️2⃣️ww的蜡烛，常规购买多蜡烛品牌之一，烧的混匀，扩香能力也不错，味道也没有踩雷3⃣️curel卸妆啫喱，除了防水睫毛膏眼线笔卸不掉，卸妆能力还不错，不会闭口致痘4⃣️mama-labo防晒喷雾，喷出来雾状的，会有点烟，但没有韩国几款防晒喷雾那么严重，马马虎虎5⃣️我的美丽日​展开全文c,4336791085509462,0,0,0
116,优惠券淘淘666,浙江杭州,male,Lv.22,8827,12888,19999,2019-02-06 19:36:00,2019-03-20 12:04:13,feed,日本花王Curel珂润面霜润浸滋养乳霜滋润补水保湿学生孕妇用40g【原】128.00【现】125---拷贝这条微博，(4bpWbHutTRO)，打开【淘宝APP】即可​,4336782633858028,0,0,0
117,Amy-芳宝,福建,female,Lv.9,81,293,466,2019-02-06 13:37:00,2019-03-20 12:04:34,feed,痘肌用什么防晒霜痘痘肌真爱防晒霜推荐TopixReplenixSheerPhysical清透物理防晒防晒指数：SPF50/PA+涂上去以后肤色很美好~不泛白，润色得恰到好处，让人觉得脸上有光彩，有控油效果，上脸微泛白没有颗粒感很服帖，抗氧化能力强大，到晚上都不会暗沉，抗油能力也不错，不拔干不闷痘。懒人​展开全文c,4336692255216689,0,0,0
118,叶子的东京代购屋,海外日本,female,Lv.27,206,961,13057,2019-02-06 13:36:00,2019-03-20 12:04:55,feed,日本直购花王CUREL柯润卸妆蜜保湿深层卸妆凝露108包国际拼运费上海现货1瓶~蕴含【润浸保湿神酰胺（Ceramide)功能成分】将干燥性敏感肌肤改善为健康美丽的【高密度水润肌肤】，顽强抵御外部刺激。​​​​,4336691949588188,0,0,0
119,SUGI藥局,no location,female,Lv.5,35,21435,197,2019-02-06 12:03:00,2019-03-20 12:06:28,feed,【护手霜种草】冬天出门时护手霜是不可缺少的必需品。除了可以预防干燥，保持水润之外，闻到护手霜淡淡的清香，感觉心情也变得愉快。下面这些护手霜大家看中哪一款呢？1曼秀雷敦渗透高保湿滋润护手霜2kissme奇士美维生素E护手霜3近江兄弟乳木果+椰子油精华保湿护手霜​展开全文c,4336668410573156,2,6, 8
120,香港韩妆代购日本美国小ck包包,陕西,male,Lv.24,456,1901515,2686,2019-02-06 00:57:00,2019-03-20 12:06:46,feed,🔺珂润面霜🔺💰115都觉得干燥，买珂润的特多！干皮福音！！敏感肌推荐！！日本Curel润浸保湿滋养面霜40g，这款乳霜是花王珂润系列中cosme评分最高的一款，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品​,4336500844343296,0,0,0
121,护肤品种草推荐代购圣罗兰口红,None,None,None,None,None,None,2019-02-06 00:53:00,None,feed,换季必备👍敏感肌福音、烂脸必备【日本花王珂润curel水乳‼️】一款为干燥性敏感肌设计的低刺激性保湿水乳，高度保湿，含消炎成分，有效防止肌肤粗糙，皮肤易吸收～保湿防干燥💦，敏感肌干燥肌必备啊。孕妇也可用！水乳一套化妆水的质地清透，上脸很快...​,4336499833480070,0,0, 3
122,my_cccccc,香港,female,Lv.4,114,28,19,2019-02-05 21:30:00,2019-03-20 12:10:04,feed,「小分享」我平常的潔臉產品！👍🏻👍🏻1.Curel-makeupcleansinggel2.EtudeHouse-LamonSoda(去黑頭）3.Fancl-washingpowder4.EtudeHouse-爽膚水5.施巴-面霜6.Fancl-潔面球#潔面##小產品##不專業小分享#​,4336448850766281,0,0,0
123,香港代购YSL口红试色防晒霜推荐,吉林通化,female,Lv.30,504,574577,7954,2019-02-05 17:21:00,2019-03-20 12:10:07,feed,🔺珂润面霜🔺💰115都觉得干燥，买珂润的特多！干皮福音！！敏感肌推荐！！日本Curel润浸保湿滋养面霜40g，这款乳霜是花王珂润系列中cosme评分最高的一款，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品​,4336386289056572,0,0,0
124,乐不斗,江苏南京,female,Lv.9,128,936,88,2019-02-05 14:18:00,2019-03-20 12:10:13,feed,CUREL/珂润润浸保湿化妆水II150ML+浸润保湿乳液120ML组合装O网页链接​,4336340164312897,0,0,0
125,Fiona小虞,上海虹口区,female,Lv.27,358,169,1849,2019-02-05 12:51:00,2019-03-20 12:10:16,feed,#FV's2019手帐#晚了几天发出的2019手帐。正巧是大年初一，说好要认真记录的一年～CPB洁面Avance眼线液Curel洁面泡沫Olay小白瓶新春愉快​,4336318181760121,0,0,0
126,supreme口红,北京东城区,male,Lv.9,353,10055,597,2019-02-05 01:40:00,2019-03-20 12:10:19,feed,🔺珂润面霜🔺💰115都觉得干燥，买珂润的特多！干皮福音！！敏感肌推荐！！日本Curel润浸保湿滋养面霜40g，这款乳霜是花王珂润系列中cosme评分最高的一款，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品​,4336149243351188,0,0,0
127,PINKO燕子包燕子包,香港,female,Lv.9,140,8434,11273,2019-02-05 01:21:00,2019-03-20 12:10:22,feed,🔺珂润面霜🔺💵115都觉得干燥，买珂润的特多！干皮福音！！敏感肌推荐！！日本Curel润浸保湿滋养面霜40g，这款乳霜是花王珂润系列中cosme评分最高的一款，对修复皮脂膜有非常好的功效。本身这个系列就是针对敏感干燥肌肤所研发，肌肤干燥脆弱、皮薄有红血丝的人群一定要试试这款乳霜产品​,4336144659023826,0,0,0
